module_id,module_name,framework,framework_name,quality_score,max_similarity,alignment_rate,suitability,thematic_area,eqf_level
M52,Interdisciplinary Approaches to Digital Sustainability (EQF 8 Version) - Duplicate,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,General,8
M53,Interdisciplinary Approaches to Digital Sustainability (EQF 8 Version) - Triple Duplicate,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,General,8
M54,Digital Sustainability Policy Development,PMBOK,Project Management Body of Knowledge,0.020846869651518603,0.048481092212833955,0.0,Poor,Management,7
M55,Global Climate Technology Governance,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Management,8
M56,Green Finance and Sustainable Investment,PMBOK,Project Management Body of Knowledge,0.020119653268326092,0.048481092212833955,0.0,Poor,Management,7
M57,Sustainability Economics and Market Mechanisms,PMBOK,Project Management Body of Knowledge,0.020598688506826095,0.049635393992352034,0.0,Poor,Management,7
M58,Public Engagement and Science Communication,PMBOK,Project Management Body of Knowledge,0.10240211614484858,0.20678157214877807,0.05,Poor,Management,6
M59,Digital Storytelling for Sustainability Impact,PMBOK,Project Management Body of Knowledge,0.021386056430019427,0.05153266609643235,0.0,Poor,Management,6
M6,Systems Architecture for Sustainability,PMBOK,Project Management Body of Knowledge,0.027371882550286972,0.0659563434946674,0.0,Poor,Technical Implementation,6
M60,Systematic Innovation for Sustainability Challenges,PMBOK,Project Management Body of Knowledge,0.08272586796539201,0.16319486256720964,0.05,Poor,Technical Implementation,7
M61,Technology Assessment for Sustainability,PMBOK,Project Management Body of Knowledge,0.03955483149487523,0.09531284697560297,0.0,Poor,Technical Implementation,7
M62,Digital Health for Planetary Health,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Technical Implementation,6
M63,Smart Manufacturing and Industry 4.0 Sustainability,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Technical Implementation,6
M64,Behavioral Insights for Sustainability Transformation,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Management,6
M65,Community-Based Participatory Sustainability Research,PMBOK,Project Management Body of Knowledge,0.017677325110512895,0.04111005839654161,0.0,Poor,Management,7
M66,ESG Reporting and Compliance Framework,PMBOK,Project Management Body of Knowledge,0.02109066536818215,0.04904805899577244,0.0,Poor,Management,6
M67,Digital Sustainability Legislation and Policy,PMBOK,Project Management Body of Knowledge,0.023987533452253875,0.05608733378473451,0.0,Poor,Management,7
M68,Regulatory Technology (RegTech) for Sustainability,PMBOK,Project Management Body of Knowledge,0.023987533452253875,0.05608733378473451,0.0,Poor,Data,6
M69,Sustainable IT Operations and DevOps,PMBOK,Project Management Body of Knowledge,0.0376836518928494,0.06097229545515701,0.0,Poor,Technical Implementation,6
M7,Ethics and Governance in Digital Innovation,PMBOK,Project Management Body of Knowledge,0.02737188255028698,0.06595634349466742,0.0,Poor,Ethics & Governance,6
M70,ICT Energy Consumption and Carbon Footprint Management,PMBOK,Project Management Body of Knowledge,0.022591623577600115,0.05443764717494003,0.0,Poor,Technical Implementation,6
M71,Green Software Development Practices,PMBOK,Project Management Body of Knowledge,0.022591623577600115,0.05443764717494003,0.0,Poor,Software Development,5
M72,Sustainability Data Engineering and Architecture,PMBOK,Project Management Body of Knowledge,0.020598688506826095,0.049635393992352034,0.0,Poor,Data,7
M73,Business-Technical Sustainability Bridge,PMBOK,Project Management Body of Knowledge,0.0871855532630564,0.13234857063656771,0.1,Poor,Business Analysis,7
M74,Sustainability Data Science and Predictive Analytics,PMBOK,Project Management Body of Knowledge,0.023585564831343105,0.051532666096432346,0.0,Poor,Data,8
M8,Work-based Sustainability Project,PMBOK,Project Management Body of Knowledge,0.32023895344693537,0.21187450069946928,0.65,Moderate,Management,6
M89,ESG Reporting Essentials,PMBOK,Project Management Body of Knowledge,0.020734482151007174,0.048481092212833955,0.0,Poor,ESG & Compliance,4
M9,Technical Implementation and Tool Support,PMBOK,Project Management Body of Knowledge,0.04180659865450488,0.0986796179798696,0.0,Poor,Technical Implementation,5
M90,Sustainability Data Fundamentals,PMBOK,Project Management Body of Knowledge,0.04320377917060149,0.09858610631498235,0.0,Poor,Data & Analytics,4
M91,Green ICT Principles,PMBOK,Project Management Body of Knowledge,0.02122815604637287,0.049635393992352034,0.0,Poor,Technical Implementation,4
OM1,Digital Sustainability Fundamentals,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,General,6
OM10,Advanced Sustainability Impact Assessment Methods,PMBOK,Project Management Body of Knowledge,0.025776395813025006,0.062111797139819284,0.0,Poor,Analysis,8
OM2,Sustainable IT Strategy,PMBOK,Project Management Body of Knowledge,0.0309657898986745,0.07240380080811218,0.0,Poor,Management,7
OM3,Green Software Engineering,PMBOK,Project Management Body of Knowledge,0.07155468169722087,0.13627634143908643,0.05,Poor,Technical Implementation,6
OM4,Industry Collaboration Project,PMBOK,Project Management Body of Knowledge,0.026218087045717514,0.06097229545515701,0.0,Poor,Management,7
OM5,Sustainable IT Consultancy,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Management,7
OM6,Eco-design for Digital Products,PMBOK,Project Management Body of Knowledge,0.021386056430019427,0.05153266609643235,0.0,Poor,Technical Implementation,6
OM7,Net-Zero IT Infrastructure,PMBOK,Project Management Body of Knowledge,0.02314170081178671,0.055763134486233025,0.0,Poor,Technical Implementation,6
OM8,Introduction to Green IT,PMBOK,Project Management Body of Knowledge,0.0,0.0,0.0,Poor,Technical Implementation,4
OM9,Sustainable IT for Small Organizations,PMBOK,Project Management Body of Knowledge,0.026218087045717514,0.06097229545515701,0.0,Poor,Technical Implementation,4
M92,Digital Sustainability Foundation,PMBOK,Project Management Body of Knowledge,0.017349828194849426,0.04180681492734801,0.0,Poor,Foundation,4
M93,Digital Inclusion and Social Sustainability,PMBOK,Project Management Body of Knowledge,0.01750002972011821,0.04216874631353785,0.0,Poor,Social Sustainability,5
M94,Circular Economy for Digital Systems,PMBOK,Project Management Body of Knowledge,0.035465072067286746,0.08395966598126196,0.0,Poor,Circular Economy,6
